agency_cd	site_no	station_nm	dd_nu	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	05559700	SENACHWINE CREEK AT CHILLICOTHE, IL	02	00060	2013-02-18 12:15:00	CST	32		2013-02-18 13:23:02
USGS	05560500	FARM CREEK AT FARMDALE, IL	01	00060	2013-02-18 12:00:00	CST	11		2013-02-18 13:15:03
USGS	05561500	FONDULAC CREEK NEAR EAST PEORIA, IL	01	00060	2013-02-18 11:45:00	CST	5.2		2013-02-18 12:53:03
USGS	05554300	INDIAN CREEK NEAR FAIRBURY, IL	02	00060	2013-02-18 11:45:00	CST	55		2013-02-18 12:57:03
USGS	05554500	VERMILION RIVER AT PONTIAC, IL	05	00060	2013-02-18 11:45:00	CST	336		2013-02-18 12:59:02
USGS	05555300	VERMILION RIVER NEAR LEONORE, IL	04	00060	2013-02-18 11:45:00	CST	635		2013-02-18 12:57:03
USGS	05568500	ILLINOIS RIVER AT KINGSTON MINES, IL	06	00060	2013-02-18 11:00:00	CST	***		2013-02-18 12:53:03
USGS	05567500	MACKINAW RIVER NEAR CONGERVILLE, IL	04	00060	2013-02-18 11:45:00	CST	513		2013-02-18 12:57:03
USGS	05568000	MACKINAW RIVER NEAR GREEN VALLEY, IL	01	00060	2013-02-18 11:45:00	CST	717		2013-02-18 12:57:03
USGS	05568800	INDIAN CREEK NEAR WYOMING, IL	08	00060	2013-02-18 12:15:00	CST	46		2013-02-18 13:25:03
USGS	05569500	SPOON RIVER AT LONDON MILLS, IL	04	00060	2013-02-18 11:45:00	CST	553		2013-02-18 12:57:03
USGS	05570000	SPOON RIVER AT SEVILLE, IL	04	00060	2013-02-18 11:45:00	CST	757		2013-02-18 12:55:03
USGS	05570910	SANGAMON RIVER AT FISHER, IL	01	00060	2013-02-18 12:15:00	CST	147		2013-02-18 13:35:02
USGS	05572000	SANGAMON RIVER AT MONTICELLO, IL	03	00060	2013-02-18 12:15:00	CST	361		2013-02-18 13:35:02
USGS	05573540	SANGAMON RIVER AT ROUTE 48 AT DECATUR, IL	04	00060	2013-02-18 12:15:00	CST	408		2013-02-18 13:37:03
USGS	05576000	SOUTH FORK SANGAMON RIVER NEAR ROCHESTER, IL	04	00060	2013-02-18 11:45:00	CST	43		2013-02-18 13:37:03
USGS	05576250	SUGAR CREEK NEAR SPRINGFIELD, IL	02	00060	2013-02-18 12:30:00	CST	4.1		2013-02-18 13:47:02
USGS	05576500	SANGAMON RIVER AT RIVERTON, IL	04	00060	2013-02-18 11:45:00	CST	804		2013-02-18 13:01:03
USGS	05577500	SPRING CREEK AT SPRINGFIELD, IL	01	00060	2013-02-18 12:30:00	CST	8.5		2013-02-18 13:37:03
USGS	05578000	SANGAMON RIVER AT PETERSBURG, IL	01	00060	2013-02-18 12:15:00	CST	842		2013-02-18 13:31:03
USGS	05583000	SANGAMON RIVER NEAR OAKFORD, IL	05	00060	2013-02-18 11:45:00	CST	2100		2013-02-18 12:59:02
USGS	05578500	SALT CREEK NEAR ROWELL, IL	01	00060	2013-02-18 12:15:00	CST	305		2013-02-18 13:39:03
USGS	05579500	LAKE FORK NEAR CORNLAND, IL	01	00060	2013-02-18 12:30:00	CST	9.2		2013-02-18 13:43:03
USGS	05579610	KICKAPOO CREEK AT 2100E ROAD NEAR BLOOMINGTON, IL	02	00060	2013-02-18 12:30:00	CST	13		2013-02-18 13:39:03
USGS	05579620	KICKAPOO CREEK TRIBUTARY NEAR BLOOMINGTON, IL	02	00060	2013-02-18 12:30:00	CST	2.0		2013-02-18 13:39:03
USGS	05579630	KICKAPOO CREEK NEAR BLOOMINGTON, IL	02	00060	2013-02-18 12:30:00	CST	8.3		2013-02-18 13:41:04
USGS	05579725	LITTLE KICKAPOO CREEK NEAR HEYWORTH, IL	02	00060	2013-02-18 12:15:00	CST	24		2013-02-18 13:27:02
USGS	05580000	KICKAPOO CREEK AT WAYNESVILLE, IL	04	00060	2013-02-18 12:15:00	CST	172		2013-02-18 13:41:04
USGS	05580950	SUGAR CREEK NEAR BLOOMINGTON, IL	01	00060	2013-02-18 12:15:00	CST	39		2013-02-18 13:41:04
USGS	05582000	SALT CREEK NEAR GREENVIEW, IL	05	00060	2013-02-18 11:45:00	CST	888		2013-02-18 12:57:03
USGS	05584500	LA MOINE RIVER AT COLMAR, IL	07	00060	2013-02-18 11:45:00	CST	41		2013-02-18 12:55:03
USGS	05585000	LA MOINE RIVER AT RIPLEY, IL	05	00060	2013-02-18 11:45:00	CST	136		2013-02-18 12:59:02
USGS	05586100	ILLINOIS RIVER AT VALLEY CITY, IL	34	00060	2013-02-18 12:00:00	CST	***		2013-02-18 13:37:03
USGS	05587000	MACOUPIN CREEK NEAR KANE, IL	04	00060	2013-02-18 12:30:00	CST	50		2013-02-18 13:43:03
USGS	05587900	CAHOKIA CREEK AT EDWARDSVILLE, IL	01	00060	2013-02-18 12:30:00	CST	41		2013-02-18 13:41:04
USGS	05588000	INDIAN CREEK AT WANDA, IL	01	00060	2013-02-18 12:30:00	CST	3.5		2013-02-18 13:43:03
USGS	07001910	Watkins Creek near Bellefontaine Neighbors, MO	02	00060	2013-02-18 12:25:00	CST	2.3		2013-02-18 13:33:02
USGS	07001985	Watkins Creek at Bellefontaine Neighbors, MO	02	00060	2013-02-18 12:25:00	CST	0.06		2013-02-18 13:33:02
USGS	07005000	Maline Creek at Bellefontaine Neighbors, MO	02	00060	2013-02-18 12:20:00	CST	3.3		2013-02-18 13:27:02
USGS	07010000	Mississippi River at St. Louis, MO	05	00060	2013-02-18 12:00:00	CST	115000		2013-02-18 13:33:02
USGS	07010022	River Des Peres near University City, MO	02	00060	2013-02-18 12:00:00	CST	1.6		2013-02-18 13:07:02
USGS	07010030	River Des Peres Tributary at Pagedale, MO	02	00060	2013-02-18 12:25:00	CST	0.07		2013-02-18 13:33:02
USGS	07010035	Engelholm Creek near Wellston, MO	02	00060	2013-02-18 12:25:00	CST	0.21		2013-02-18 13:33:02
USGS	07010055	Deer Creek at Litzinger Road at Ladue, MO	02	00060	2013-02-18 12:30:00	CST	0.09		2013-02-18 13:33:02
USGS	07010061	Two Mile Creek at Ladue, MO	02	00060	2013-02-18 12:10:00	CST	0.00		2013-02-18 13:15:03
USGS	07010070	Sebago Creek near Rock Hill, MO	02	00060	2013-02-18 12:10:00	CST	0.19		2013-02-18 13:15:03
USGS	07010075	Deer Creek at Ladue, MO	13	00060	2013-02-18 12:00:00	CST	0.49		2013-02-18 13:07:02
USGS	07010082	Black Creek near Brentwood, MO	01	00060	2013-02-18 12:30:00	CST	0.35		2013-02-18 13:37:03
USGS	07010086	Deer Creek at Maplewood, MO	02	00060	2013-02-18 12:00:00	CST	1.6		2013-02-18 13:07:02
USGS	07010090	MacKenzie Creek near Shrewsbury, MO	02	00060	2013-02-18 12:10:00	CST	0.35		2013-02-18 13:15:03
USGS	07010094	Grammond Creek near Wilbur Park, MO	02	00060	2013-02-18 12:45:00	CST	0.00		2013-02-18 13:49:02
USGS	07010097	River des Peres at St. Louis, MO	04	00060	2013-02-18 12:00:00	CST	3.2		2013-02-18 13:07:02
USGS	07010180	Gravois Creek near Mehlville, MO	02	00060	2013-02-18 12:25:00	CST	2.4		2013-02-18 13:33:02
USGS	07010208	Martigney Creek near Arnold, MO	02	00060	2013-02-18 12:00:00	CST	0.92		2013-02-18 13:07:02
USGS	07010350	Meramec River at Cook Station, MO	01	00060	2013-02-18 12:00:00	CST	103		2013-02-18 13:07:02
USGS	07013000	Meramec River near Steelville, MO	05	00060	2013-02-18 12:30:00	CST	438		2013-02-18 13:43:03
USGS	07014000	Huzzah Creek near Steelville, MO	02	00060	2013-02-18 12:30:00	CST	140		2013-02-18 13:47:02
USGS	07014500	Meramec River near Sullivan, MO	05	00060	2013-02-18 12:30:00	CST	994		2013-02-18 13:43:03
USGS	07019000	Meramec River near Eureka, MO	06	00060	2013-02-18 12:30:00	CST	2390		2013-02-18 13:45:03
USGS	07019072	Kiefer Creek near Ballwin, MO	02	00060	2013-02-18 12:00:00	CST	1.5		2013-02-18 13:09:03
USGS	07019090	Williams Creek near Peerless Park, MO	02	00060	2013-02-18 12:25:00	CST	1.7		2013-02-18 13:33:02
USGS	07019120	Fishpot Creek at Valley Park, MO	03	00060	2013-02-18 12:30:00	CST	0.32		2013-02-18 13:33:02
USGS	07019150	Grand Glaize Creek near Manchester, MO	02	00060	2013-02-18 12:05:00	CST	0.57		2013-02-18 13:11:03
USGS	07019175	Sugar Creek at Kirkwood, MO	03	00060	2013-02-18 12:30:00	CST	1.2		2013-02-18 13:33:02
USGS	07019185	Grand Glaize Creek near Valley Park, MO	02	00060	2013-02-18 12:05:00	CST	2.0		2013-02-18 13:09:03
USGS	07019195	Yarnell Creek at Fenton, MO	02	00060	2013-02-18 12:30:00	CST	0.28		2013-02-18 13:33:02
USGS	07019220	Fenton Creek near Fenton, MO	02	00060	2013-02-18 12:05:00	CST	0.41		2013-02-18 13:09:03
USGS	07019317	Mattese Creek near Mattese, MO	02	00060	2013-02-18 12:30:00	CST	0.02		2013-02-18 13:33:02
USGS	07015720	Bourbeuse River near High Gate, MO	01	00060	2013-02-18 12:00:00	CST	33		2013-02-18 13:11:03
USGS	07016500	Bourbeuse River at Union, MO	05	00060	2013-02-18 12:30:00	CST	271		2013-02-18 13:43:03
USGS	07017200	Big River at Irondale, MO	01	00060	2013-02-18 12:15:00	CST	162		2013-02-18 13:29:02
USGS	07018100	Big River near Richwoods, MO	05	00060	2013-02-18 12:30:00	CST	503		2013-02-18 13:43:03
USGS	07018500	Big River at Byrnesville, MO	01	00060	2013-02-18 11:45:00	CST	719		2013-02-18 12:55:03
USGS	07020500	Mississippi River at Chester, IL	05	00060	2013-02-18 12:30:00	CST	133000		2013-02-18 13:33:02
USGS	07020550	South Fork Saline Creek near Perryville, MO	02	00060	2013-02-18 12:00:00	CST	7.2		2013-02-18 13:17:02
USGS	07022000	Mississippi River at Thebes, IL	05	00060	2013-02-18 12:30:00	CST	150000		2013-02-18 13:33:02
USGS	05595730	RAYSE CREEK NEAR WALTONVILLE, IL	01	00060	2013-02-18 12:30:00	CST	8.7		2013-02-18 13:45:03
USGS	05595820	CASEY FORK AT MOUNT VERNON, IL	01	00060	2013-02-18 12:30:00	CST	19		2013-02-18 13:45:03
USGS	05597000	BIG MUDDY RIVER AT PLUMFIELD, IL	01	00060	2013-02-18 12:30:00	CST	769		2013-02-18 13:45:03
USGS	05597500	CRAB ORCHARD CREEK NEAR MARION, IL	01	00060	2013-02-18 12:00:00	CST	1.1		2013-02-18 13:03:03
USGS	05599490	BIG MUDDY RIVER AT RTE 127 AT MURPHYSBORO, IL	06	00060	2013-02-18 12:30:00	CST	1450		2013-02-18 13:45:03
USGS	07021000	Castor River at Zalma, MO	01	00060	2013-02-18 11:45:00	CST	285		2013-02-18 13:01:03
USGS	05590050	COPPER SLOUGH AT CHAMPAIGN, IL	02	00060	2013-02-18 12:15:00	CST	3.3		2013-02-18 13:33:02
USGS	05590520	KASKASKIA RIVER BELOW FICKLIN, IL	02	00060	2013-02-18 12:15:00	CST	54		2013-02-18 13:25:03
USGS	05590800	LAKE FORK AT ATWOOD, IL	01	00060	2013-02-18 12:15:00	CST	21		2013-02-18 13:21:03
USGS	05590950	KASKASKIA RIVER AT CHESTERVILLE, IL	02	00060	2013-02-18 12:30:00	CST	114		2013-02-18 13:41:04
USGS	05591200	KASKASKIA RIVER AT COOKS MILLS, IL	05	00060	2013-02-18 12:30:00	CST	169		2013-02-18 13:41:04
USGS	05591550	WHITLEY CREEK NEAR ALLENVILLE, IL	04	00060	2013-02-18 12:30:00	CST	24		2013-02-18 13:41:04
USGS	05591700	WEST OKAW RIVER NEAR LOVINGTON, IL	04	00060	2013-02-18 12:30:00	CST	27		2013-02-18 13:41:04
USGS	05592000	KASKASKIA RIVER AT SHELBYVILLE, IL	01	00060	2013-02-18 12:30:00	CST	1730		2013-02-18 13:41:04
USGS	05592050	ROBINSON CREEK NEAR SHELBYVILLE, IL	04	00060	2013-02-18 12:30:00	CST	38		2013-02-18 13:41:04
USGS	05592100	KASKASKIA RIVER NEAR COWDEN, IL	05	00060	2013-02-18 12:30:00	CST	1760		2013-02-18 13:41:04
USGS	05592500	KASKASKIA RIVER AT VANDALIA, IL	04	00060	2013-02-18 12:30:00	CST	1910		2013-02-18 13:41:04
USGS	05592575	HICKORY CREEK NEAR BROWNSTOWN, IL	01	00060	2013-02-18 12:30:00	CST	15		2013-02-18 13:41:04
USGS	05592800	HURRICANE CREEK NEAR MULBERRY GROVE, IL	04	00060	2013-02-18 12:30:00	CST	58		2013-02-18 13:41:04
USGS	05592900	EAST FORK KASKASKIA RIVER NEAR SANDOVAL, IL	04	00060	2013-02-18 12:30:00	CST	28		2013-02-18 13:41:04
USGS	05593000	KASKASKIA RIVER AT CARLYLE, IL	05	00060	2013-02-18 12:30:00	CST	5870		2013-02-18 13:41:04
USGS	05593575	LITTLE CROOKED CREEK NEAR NEW MINDEN, IL	01	00060	2013-02-18 12:30:00	CST	3.6		2013-02-18 13:45:03
USGS	05593900	EAST FORK SHOAL CREEK NEAR COFFEEN, IL	01	00060	2013-02-18 12:00:00	CST	20		2013-02-18 13:07:02
USGS	05593945	SHOAL CREEK NEAR PIERRON, IL	02	00060	2013-02-18 12:30:00	CST	177		2013-02-18 13:43:03
USGS	05594000	SHOAL CREEK NEAR BREESE, IL	04	00060	2013-02-18 12:30:00	CST	226		2013-02-18 13:43:03
USGS	05594100	KASKASKIA RIVER NEAR VENEDY STATION, IL	05	00060	2013-02-18 12:30:00	CST	7150		2013-02-18 13:43:03
USGS	05594450	SILVER CREEK NEAR TROY, IL	01	00060	2013-02-18 12:15:00	CST	20		2013-02-18 13:25:03
USGS	05594800	SILVER CREEK NEAR FREEBURG, IL	01	00060	2013-02-18 12:30:00	CST	133		2013-02-18 13:43:03
USGS	05595000	KASKASKIA RIVER AT NEW ATHENS, IL	01	00060	2013-02-18 11:45:00	CST	7840		2013-02-18 12:59:02
USGS	05595200	RICHLAND CREEK NEAR HECKER, IL	01	00060	2013-02-18 12:30:00	CST	176		2013-02-18 13:43:03
USGS	07024000	BAYOU DE CHIEN NEAR CLINTON, KY	02	00060	2013-02-18 12:15:00	CST	43		2013-02-18 13:28:03
USGS	07026040	OBION RIVER AT HWY 51 NEAR OBION, TN	02	00060	2013-02-18 12:00:00	CST	1410		2013-02-18 13:12:03
USGS	07024200	CROOKED CREEK NEAR HUNTINGDON, TN	02	00060	2013-02-18 12:00:00	CST	18		2013-02-18 13:12:03
USGS	07024500	SOUTH FORK OBION RIVER NEAR GREENFIELD, TN	01	00060	2013-02-18 12:45:00	CST	348		2013-02-18 13:50:02
USGS	07025400	NORTH FORK OBION RIVER NEAR MARTIN, TENN (CE)	01	00060	2013-02-18 12:00:00	CST	247		2013-02-18 13:12:03
USGS	07028960	MIDDLE FORK FORKED DEER RIVER NEAR FAIRVIEW	02	00060	2013-02-18 12:15:00	CST	173		2013-02-18 13:22:03
USGS	07027720	SOUTH FORK FORKED DEER RIVER NEAR OWL CITY, TN	02	00060	2013-02-18 12:00:00	CST	553		2013-02-18 13:12:03
USGS	07029500	HATCHIE RIVER AT BOLIVAR, TN	06	00060	2013-02-18 12:30:00	CST	3800		2013-02-18 13:36:04
USGS	07030050	HATCHIE RIVER AT RIALTO, TN	13	00060	2013-02-18 12:00:00	CST	4210		2013-02-18 13:12:03
USGS	07030240	LOOSAHATCHIE RIVER NEAR ARLINGTON, TN	01	00060	2013-02-18 12:00:00	CST	83		2013-02-18 13:08:02
USGS	07030392	WOLF RIVER AT LAGRANGE, TN	02	00060	2013-02-18 11:45:00	CST	191		2013-02-18 12:58:02
USGS	07030500	WOLF RIVER AT ROSSVILLE, TN	01	00060	2013-02-18 12:00:00	CST	534		2013-02-18 13:12:03
USGS	07031650	WOLF RIVER AT GERMANTOWN, TN	02	00060	2013-02-18 11:45:00	CST	632		2013-02-18 13:00:02
USGS	07031740	WOLF RIVER AT HOLLYWOOD ST AT MEMPHIS, TN	02	00060	2013-02-18 12:00:00	CST	645		2013-02-18 13:10:03
USGS	07032200	NONCONNAH CREEK NEAR GERMANTOWN, TN	02	00060	2013-02-18 12:45:00	CST	10		2013-02-18 13:50:02
USGS	07035000	Little St. Francis River at Fredericktown, MO	05	00060	2013-02-18 12:30:00	CST	59		2013-02-18 13:39:03
USGS	07035800	St. Francis River near Mill Creek, MO	04	00060	2013-02-18 12:30:00	CST	375		2013-02-18 13:39:03
USGS	07036100	St. Francis River near Saco, MO	04	00060	2013-02-18 12:30:00	CST	483		2013-02-18 13:39:03
USGS	07037300	Big Creek at Sam A Baker State Park, MO	02	00060	2013-02-18 12:30:00	CST	189		2013-02-18 13:39:03
USGS	07037500	St. Francis River near Patterson, MO	04	00060	2013-02-18 12:30:00	CST	809		2013-02-18 13:39:03
USGS	07039500	St. Francis River at Wappapello, MO	04	00060	2013-02-18 12:00:00	CST	1620		2013-02-18 13:39:03
USGS	07047855	Whiteman's Crk at Ind Dr at Jonesboro, AR	14	00060	2013-02-18 12:00:00	CST	0.63		2013-02-18 13:07:02
USGS	07043500	Little River Ditch No. 1 near Morehouse, MO	01	00060	2013-02-18 11:45:00	CST	203		2013-02-18 13:01:03
USGS	07047942	LAnguille River near Colt, AR	02	00060	2013-02-18 12:00:00	CST	835		2013-02-18 13:15:03
USGS	07047950	LAnguille River at Palestine, AR	01	00060	2013-02-18 12:00:00	CST	1280		2013-02-18 13:49:02
USGS	07076750	  White River at Georgetown, AR	06	00060	2013-02-18 12:00:00	CST	17100		2013-02-18 13:15:03
USGS	07077000	White River at DeValls Bluff, AR	02	00060	2013-02-18 12:00:00	CST	22000		2013-02-18 13:11:03
USGS	07077380	Cache River at Egypt, AR	05	00060	2013-02-18 11:45:00	CST	282		2013-02-18 12:55:03
USGS	07077555	Cache River near Cotton Plant, AR	11	00060	2013-02-18 11:00:00	CST	1530		2013-02-18 12:55:03
USGS	07264000	Bayou Meto near Lonoke, AR	02	00060	2013-02-18 11:45:00	CST	222		2013-02-18 12:55:03
USGS	07268000	LITTLE TALLAHATCHIE RIVER AT ETTA, MS	04	00060	2013-02-18 12:00:00	CST	327		2013-02-18 13:03:03
USGS	07281600	TALLAHATCHIE RIVER AT MONEY, MS	02	00060	2013-02-18 11:45:00	CST	15300		2013-02-18 12:51:02
USGS	07274000	YOCONA RIVER NR OXFORD, MS	04	00060	2013-02-18 12:00:00	CST	115		2013-02-18 13:19:02
USGS	07282000	YALOBUSHA R AND TOPASHAW C CA AT CALHOUN CITY, MS	06	00060	2013-02-18 12:15:00	CST	108		2013-02-18 13:19:02
USGS	07283000	SKUNA RIVER AT BRUCE, MS	04	00060	2013-02-18 12:15:00	CST	103		2013-02-18 13:19:02
USGS	07285500	YALOBUSHA RIVER AT GRENADA, MS	01	00060	2013-02-18 12:30:00	CST	2980		2013-02-18 13:37:03
USGS	07288280	BIG SUNFLOWER RIVER NR MERIGOLD, MS	02	00060	2013-02-18 11:45:00	CST	51		2013-02-18 13:03:03
USGS	07288500	BIG SUNFLOWER RIVER AT SUNFLOWER, MS	03	00060	2013-02-18 12:00:00	CST	453		2013-02-18 13:45:03
USGS	07288650	BOGUE PHALIA NR LELAND, MS	12	00060	2013-02-18 11:00:00	CST	82		2013-02-18 12:51:02
USGS	07288800	YAZOO RIVER AT REDWOOD, MS	08	00060	2013-02-18 11:45:00	CST	20600		2013-02-18 12:55:03
USGS	07288939	STEELE BAYOU AT HWY 465 NEAR REDWOOD, MS	02	00060	2013-02-18 11:45:00	CST	9590		2013-02-18 13:25:03
USGS	07356000	 Ouachita River near Mount Ida, AR	02	00060	2013-02-18 12:45:00	CST	468		2013-02-18 13:47:02
USGS	07358250	Whittington Cr at Whitt. Pk at Hot Springs, AR	02	00060	2013-02-18 12:20:00	CST	1.0		2013-02-18 13:23:02
USGS	07358253	Whittington Cr at Tunnel Ent at Hot Springs, AR	03	00060	2013-02-18 12:30:00	CST	2.1		2013-02-18 13:35:02
USGS	07358257	Hot Sprngs Cr US of T.E. at Glade St at Hot Sp.,AR	02	00060	2013-02-18 12:40:00	CST	1.0		2013-02-18 13:43:03
USGS	07358280	Hot Springs at Hot Springs, AR	03	00060	2013-02-18 11:30:00	CST	1.01		2013-02-18 13:37:03
USGS	07358284	Hot Springs Cr DS of Grand Ave at Hot Springs, AR	03	00060	2013-02-18 11:50:00	CST	5.2		2013-02-18 12:57:03
USGS	07358550	Gulpha Creek at Hot Springs, AR	04	00060	2013-02-18 12:30:00	CST	6.2		2013-02-18 13:47:02
USGS	07359002	Ouachita River at Remmel Dam above Jones Mill, AR	02	00060	2013-02-18 12:15:00	CST	364		2013-02-18 13:31:03
USGS	07359610	Caddo River near Caddo Gap, AR	02	00060	2013-02-18 12:45:00	CST	192		2013-02-18 13:49:02
USGS	07362000	Ouachita River at Camden, AR	06	00060	2013-02-18 12:30:00	CST	3320		2013-02-18 13:41:04
USGS	07360200	Little Missouri River near Langley, AR	11	00060	2013-02-18 12:00:00	CST	62		2013-02-18 13:17:02
USGS	07361500	Antoine River at Antoine, AR	02	00060	2013-02-18 12:30:00	CST	71		2013-02-18 13:35:02
USGS	07362100	Smackover Creek near Smackover, AR	02	00060	2013-02-18 12:30:00	CST	129		2013-02-18 13:47:02
USGS	07362500	Moro Creek near Fordyce, AR	02	00060	2013-02-18 12:15:00	CST	179		2013-02-18 13:31:03
USGS	07364078	Ouachita River at Felsenthal L&D (lower)	02	00060	2013-02-18 12:00:00	CST	9590		2013-02-18 13:49:02
USGS	07362579	South Alum Creek nr Jessieville, AR	14	00060	2013-02-18 12:30:00	CST	1.8		2013-02-18 13:39:03
USGS	07362587	Alum Fork Saline River near Reform, AR	02	00060	2013-02-18 12:00:00	CST	5.9		2013-02-18 13:17:02
USGS	07363000	 Saline River at Benton, AR	01	00060	2013-02-18 12:30:00	CST	420		2013-02-18 13:43:03
USGS	07363200	Saline River near Sheridan, AR	01	00060	2013-02-18 12:15:00	CST	1030		2013-02-18 13:19:02
USGS	07363400	Hurricane Creek below Sheridan, AR	02	00060	2013-02-18 12:15:00	CST	107		2013-02-18 13:25:03
USGS	07363500	Saline River near Rye, AR	02	00060	2013-02-18 12:15:00	CST	2470		2013-02-18 13:31:03
USGS	07364133	Bayou Bartholomew at Garrett Bridge, AR	02	00060	2013-02-18 12:15:00	CST	554		2013-02-18 13:23:02
USGS	07364185	Bayou Bartholomew near Portland, AR	17	00060	2013-02-18 12:00:00	CST	2150		2013-02-18 13:23:02
USGS	07364200	Bayou Bartholomew near Jones, LA	02	00060	2013-02-18 12:00:00	CST	2740		2013-02-18 13:17:02
USGS	07366200	Little Corney Bayou near Lillie, LA	02	00060	2013-02-18 12:00:00	CST	138		2013-02-18 13:31:03
USGS	07367005	Ouachita River at West Monroe, LA	02	00060	2013-02-18 12:00:00	CST	23500		2013-02-18 13:09:03
USGS	07372050	Dugdemona River near Joyce, LA	02	00060	2013-02-18 12:00:00	CST	3370		2013-02-18 13:17:02
USGS	07372200	Little River near Rochelle, LA	05	00060	2013-02-18 12:30:00	CST	8820		2013-02-18 13:43:03
USGS	07373000	Big Creek at Pollock, LA	02	00060	2013-02-18 11:45:00	CST	56		2013-02-18 12:59:02
USGS	07367690	Boeuf River at Ark/La State Line	02	00060	2013-02-18 12:30:00	CST	288		2013-02-18 13:39:03
USGS	07369000	Bayou Lafourche near Crew Lake, LA	05	00060	2013-02-18 11:30:00	CST	1050		2013-02-18 13:23:02
USGS	07369680	Bayou Macon at Eudora, AR	02	00060	2013-02-18 12:45:00	CST	195		2013-02-18 13:49:02
USGS	07369500	Tensas River at Tendal, LA	05	00060	2013-02-18 11:30:00	CST	882		2013-02-18 13:47:02
USGS	07289000	MISSISSIPPI RIVER AT VICKSBURG, MS	06	00060	2013-02-18 12:00:00	CST	806000		2013-02-18 13:15:03
USGS	07289350	BIG BLACK RIVER AT WEST, MS	04	00060	2013-02-18 11:45:00	CST	4590		2013-02-18 12:59:02
USGS	07289730	BIG BLACK RIVER NR BENTONIA, MS	02	00060	2013-02-18 12:00:00	CST	13900		2013-02-18 13:19:02
USGS	07290000	BIG BLACK RIVER NR BOVINA, MS	08	00060	2013-02-18 12:00:00	CST	18000		2013-02-18 13:19:02
USGS	07291000	HOMOCHITTO RIVER AT EDDICETON, MS	08	00060	2013-02-18 10:45:00	CST	392		2013-02-18 11:51:03
USGS	07292500	HOMOCHITTO RIVER AT ROSETTA, MS	08	00060	2013-02-18 11:45:00	CST	1330		2013-02-18 12:57:03
USGS	07374000	Mississippi River at Baton Rouge, LA	22	00060	2013-02-18 12:15:00	CST	689200		2013-02-18 13:43:03
USGS	07377000	Amite River near Darlington, LA	04	00060	2013-02-18 12:00:00	CST	604		2013-02-18 13:21:03
USGS	07377500	Comite River near Olive Branch, LA	02	00060	2013-02-18 12:00:00	CST	158		2013-02-18 13:21:03
USGS	07378000	Comite River near Comite, LA	14	00060	2013-02-18 12:00:00	CST	323		2013-02-18 13:21:03
USGS	07378500	Amite River near Denham Springs, LA	05	00060	2013-02-18 12:00:00	CST	2390		2013-02-18 13:21:03
USGS	07380120	Amite River at Port Vincent, LA	15	00060	2013-02-18 12:15:00	CST	5590		2013-02-18 13:23:02
USGS	07375800	Tickfaw River at Liverpool, LA	04	00060	2013-02-18 12:00:00	CST	63		2013-02-18 13:21:03
USGS	07375960	Tickfaw River at Montpelier, LA	02	00060	2013-02-18 12:30:00	CST	281		2013-02-18 13:43:03
USGS	07376000	Tickfaw River at Holden, LA	04	00060	2013-02-18 11:30:00	CST	422		2013-02-18 12:53:03
USGS	07376500	Natalbany River at Baptist, LA	01	00060	2013-02-18 12:00:00	CST	7.0		2013-02-18 13:15:03
USGS	07380401	Bayou Lafourche SW of Donaldsonville, LA	12	00060	2013-02-18 12:45:00	CST	215		2013-02-18 13:47:02
USGS	07375233	TANGIPAHOA RIVER AT MARTIN ROAD NEAR MCCOMB, MS	02	00060	2013-02-18 10:00:00	CST	31		2013-02-18 11:05:02
USGS	07375280	TANGIPAHOA RIVER AT OSYKA, MS	02	00060	2013-02-18 12:00:00	CST	263		2013-02-18 13:09:03
USGS	07375500	Tangipahoa River at Robert, LA	05	00060	2013-02-18 11:30:00	CST	1640		2013-02-18 12:53:03
USGS	07381450	Lower Grand River at Bayou Sorrel, LA	14	00060	2013-02-18 12:00:00	CST	4050		2013-02-18 13:09:03
USGS	07381490	Atchafalaya River at Simmesport, LA	20	00060	2013-02-18 12:45:00	CST	295000		2013-02-18 13:49:02
USGS	07381590	Wax Lake Outlet at Calumet, LA	24	00060	2013-02-18 11:45:00	CST	144000		2013-02-18 12:55:03
USGS	07381600	Lower Atchafalaya River at Morgan City, LA	24	00060	2013-02-18 12:00:00	CST	159000		2013-02-18 13:05:03
USGS	07382000	Bayou Cocodrie near Clearwater, LA	03	00060	2013-02-18 12:30:00	CST	940		2013-02-18 13:45:03
USGS	07383500	Bayou Des Glaises Diversion Ch. at Moreauville, LA	02	00060	2013-02-18 11:30:00	CST	1200		2013-02-18 12:59:02
USGS	07385765	Bayou Teche at Adeline Bridge near Jeanerette, LA	03	00060	2013-02-18 12:30:00	CST	444		2013-02-18 13:47:02
USGS	07385790	Charenton Drainage Canal at Baldwin, LA	14	00060	2013-02-18 12:15:00	CST	-1120		2013-02-18 13:31:03
USGS	07381670	GIWW at Bayou Sale Ridge near Franklin, LA	13	00060	2013-02-18 12:15:00	CST	10200		2013-02-18 13:23:02
USGS	07386880	Vermilion River at Surrey St. at Lafayette, LA	14	00060	2013-02-18 12:15:00	CST	1650		2013-02-18 13:21:03
USGS	07386980	Vermilion River at Perry, LA	04	00060	2013-02-18 12:15:00	CST	1920		2013-02-18 13:25:03
